product_id,title,description,_id
8746957,Toque del balón,tecnología PURE FEEL COVER: sensación y resistencia del tacto del balón,66425289f149716776628acb
8746957,Inflado duradero,tecnología EVER BOUNCE para una mejor retención del aire y un rebote constante,66425289f149716776628acc
8648083,Toque del balón,Excelente tacto gracias al exterior de poliuretano esponjoso y microfibras.,66425294f149716776628acd
8648083,Calidad de rebote,Cámara revestida de 30 % poliéster y 70 % poliamida para un rebote excelente.,66425294f149716776628ace
8648083,Inflado duradero,Prolonga el periodo de inflado gracias a la cámara con 80 % de butilo.,66425295f149716776628acf
8648083,Resistencia,"Buena resistencia gracias al revestimiento de poliuretano de 1,6 mm.",66425295f149716776628ad0
8648083,Fijación,Excelente agarre gracias al diseño de los canales profundos.,66425295f149716776628ad1
8741080,Resistencia,Buena resistencia gracias a su revestimiento de caucho,664252a0f149716776628ad2
8741080,Tracción,El grano del revestimiento exterior del balón asegura un buen agarre.,664252a0f149716776628ad3
8741080,Toque del balón,Buen tacto de balón gracias al revestimiento de caucho.,664252a0f149716776628ad4
8579050,Adherencia,Caucho de gran calidad para mejorar el agarre.,664252abf149716776628ad5
8579050,Toque del balón,Capa de neopreno para aportar mejores sensaciones con el balón en la mano.,664252abf149716776628ad6
8579050,Resistencia,"Construcción en 3 laminados y costuras a mano, para un uso frecuente.",664252abf149716776628ad7
8640222,Amortiguación,Composición 100% espuma. Mejora la amortiguación y la comodidad,664252b6f149716776628ad8
8640222,Adherencia,El balón tiene relieve en la superficie para facilitar el agarre y la adherencia.,664252b6f149716776628ad9
8640222,Reducción de los impactos,La composición de espuma de doble densidad reduce los impactos,664252b6f149716776628ada
8579052,Adherencia,Caucho de gran calidad para mejorar el agarre.,664252c1f149716776628adb
8579052,Toque del balón,Capa de neopreno para aportar mejores sensaciones con el balón en la mano.,664252c1f149716776628adc
8579052,Resistencia,"Construcción en 3 laminados y costuras a mano, para un uso frecuente.",664252c2f149716776628add
8818120,Toque del balón,"Un balón de PVC de tacto suave muy agradable, contacto fácil",664252cdf149716776628ade
8818120,Impermeabilidad,Balón sin costuras e impermeable.,664252cdf149716776628adf
8818120,Ligereza,"Un balón ligero para un contacto fácil, no provoca traumatismos.",664252cdf149716776628ae0
8669625,Tracción,El revestimiento de material sintético texturizado integra dos capas de espuma.,66425306f149716776628ae1
8669625,Resistencia,Costuras no aparentes para evitar los daños por contacto.,66425306f149716776628ae2
8669625,Calidad de rebote,Cámara de caucho recubierta de un tejido de poliéster.,66425306f149716776628ae3
8669625,Air retention,Material de envoltura alrededor de la cámara para garantizar un inflado uniforme y resistente.,66425306f149716776628ae4
8740954,Toque del balón,Material flexible y adherente para un agarre perfecto con una mano,66425311f149716776628ae5
8740954,Agarre ergonómico,El doble cordón grueso ofrece una mayor adherencia al lanzar el balón.,66425311f149716776628ae6
8768655,Resistencia,"Sin costuras exteriores, retención de forma y mínima absorción de agua.",6642531cf149716776628ae7
8768655,Toque del balón,Construcción híbrida sin costuras visibles.,6642531cf149716776628ae8
8768655,Reducción de los impactos,"El exterior de PU de 0,8 mm con soporte de espuma múltiple proporciona amortiguación y potencia.",6642531cf149716776628ae9
8772106,Resistencia,Resiste a 2.500 tiros contra un plano inclinado a 50 km/h (probado en laboratorio,66425342f149716776628aea
8772106,Inflado duradero,Cámara de látex.,66425342f149716776628aeb
8406308,Fijación,Revestimiento de poliuretano y granos sobreimpresos para un buen agarre.,66425369f149716776628aec
8406308,Agarre ergonómico,Da un efecto rotativo a tus lanzamientos gracias al doble cordón de poliuretano.,66425369f149716776628aed
8406308,Resistencia,"Cubierto por 4 paneles de poliuretano cosidos, tu balón es más resistente.",66425369f149716776628aee
8406308,Inflado duradero,Conservación de la presión asegurada gracias a la cámara de butilo y látex.,66425369f149716776628aef
8602089,Toque del balón,El toque de espuma hace que los intercambios en el voleibol sean agradables.,66425390f149716776628af0
8602089,Peso,"Balón ligero, 180/200 g, ideal para el aprendizaje del voleibol en interior.",66425390f149716776628af1
8602089,Resistencia,Prueba realizada en laboratorio de 5.000 disparos a 50 km/h.,66425390f149716776628af2
8602089,Calidad de rebote,Sin cambios bruscos de dirección cuando el balón toca el suelo.,66425390f149716776628af3
8776374,Vuelo estable,Exclusivo diseño con 12 paneles de PU microfibra ranurados.,664253a4f149716776628af4
8776374,Calidad de rebote,El rebote cumple con los requisitos de las normas internacionales de fútbol.,664253a4f149716776628af5
8776374,Resistencia,Construcción termosellada con una cámara laminada para una resistencia óptima.,664253a4f149716776628af6
8776374,Inflado duradero,Conservación de la presión asegurada gracias a la cámara de caucho laminada.,664253a5f149716776628af7
8741082,Resistencia,Buena resistencia gracias a su revestimiento de caucho.,664253caf149716776628af8
8741082,Tracción,El grano del revestimiento exterior del balón asegura un buen agarre.,664253caf149716776628af9
8741082,Toque del balón,Buen tacto de balón gracias al revestimiento de caucho.,664253caf149716776628afa
8816338,Resistencia impacto,Piel sintética y balón cosido a mano para aportar mayor resistencia.,664253def149716776628afb
8816338,Calidad de rebote,"Su cámara ""cero pliegues"", compuesta de 32 panales, ofrece una redondez óptima.",664253def149716776628afc
8549502,Resistencia,Tu balón es más resistente gracias al revestimiento de caucho.,664253f2f149716776628afd
8549502,Fijación,Agarre optimizado gracias al grosor del revestimiento exterior.,664253f2f149716776628afe
8549502,Agarre ergonómico,Añade un efecto rotativo a tus lanzamientos con el cordón integrado al balón.,664253f2f149716776628aff
8625754,Toque del balón,Tacto soft,66425418f149716776628b00
8625754,Calidad de rebote,El rebote cumple las normas FIBA,66425418f149716776628b01
8741081,Resistencia,Buena resistencia gracias a su revestimiento de caucho.,66425435f149716776628b02
8741081,Tracción,El grano del revestimiento exterior del balón asegura un buen agarre.,66425436f149716776628b03
8741081,Toque del balón,Buen tacto de balón gracias al revestimiento de caucho.,66425436f149716776628b04
8875335,Ligereza,Un balón ligero y flexible,664254a2f149716776628b05
8608043,Resistencia,Cosido a mano siguiendo las recomendaciones de World Rugby.,664254adf149716776628b06
8790025,Resistencia,"Ha obtenido un índice de 2,27 tras una prueba de protocolo. Costuras interiores.",664254b8f149716776628b07
8790025,Inflado duradero,11 % de pérdida de presión en 14 días.,664254b8f149716776628b08
8790025,Vuelo estable,"Ha obtenido un índice de 5,96 tras una prueba de protocolo. Los clásicos 32 paneles.",664254b8f149716776628b09
8790025,Calidad de rebote,El balón cumple con las exigencias internacionales en cuanto al rebote.,664254b8f149716776628b0a
8603755,Toque del balón,Buen tacto gracias al revestimiento de materia plástica con espuma,66425509f149716776628b0b
8603755,Inflado duradero,Prolonga el periodo entre dos inflados gracias a la cámara con 30% de butilo.,6642550af149716776628b0c
8603755,Calidad de rebote,Buena calidad de rebote gracias a la cámara totalmente revestida de poliéster.,6642550af149716776628b0d
8603755,Resistencia,Buena resistencia gracias al revestimiento de materia plástica con espuma.,6642550af149716776628b0e
8603755,Fijación,Buen agarre gracias al diseño profundo de los canales.,6642550af149716776628b0f
8795796,Resistencia,Las costuras de los paneles están cosidas a mano para mayor resistencia,6642551ef149716776628b10
8795796,Inflado duradero,Conservación de la presión asegurada gracias a la cámara de butilo.,6642551ef149716776628b11
8795796,Calidad de rebote,El balón cumple con las exigencias internacionales en cuanto al rebote.,6642551ef149716776628b12
8795796,Toque del balón,Paneles de espuma bajo el revestimiento para mayor comodidad.,6642551ef149716776628b13
8618639,Toque del balón,Excelente tacto gracias al exterior de poliuretano esponjoso y microfibras.,6642552af149716776628b14
8618639,Inflado duradero,Prolonga el periodo de inflado gracias a la cámara con 80% de butilo.,6642552af149716776628b15
8618639,Calidad de rebote,Cámara revestida de 30% poliéster y 70% poliamida para un rebote excelente.,6642552af149716776628b16
8618639,Resistencia,"Buena resistencia gracias al revestimiento de poliuretano de 1,6 mm.",6642552af149716776628b17
8618639,Tracción,Excelente agarre gracias al diseño de canales profundos y a la superficie rugosa.,6642552af149716776628b18
8497537,Resistencia,Balón de poliuretano reforzado y cosido a mano para una resistencia óptima.,66425535f149716776628b19
8497537,Precisión,La cámara contraequilibrada garantiza una estabilidad excelente en el suelo.,66425535f149716776628b1a
8497537,Adherencia,La textura del material (poliuretano) ofrece mayor adherencia.,66425535f149716776628b1b
8497537,Calidad de rebote,"Rebote controlado, cumple las normas de fútbol sala FIFA Quality Pro.",66425536f149716776628b1c
8497537,Inflado duradero,Excelente conservación de la presión gracias a la cámara de 80% butilo.,66425536f149716776628b1d
8497537,Toque del balón,"Revestimiento más resistente (100% de PU de 1,5 mm) y agradable al contacto.",66425536f149716776628b1e
8796268,Toque del balón,El componente exterior de poliuretano aporta un toque de balón excelente.,664255bff149716776628b1f
8796268,Fijación,Muy buen agarre en interior y exterior gracias a la capa exterior granulada.,664255bff149716776628b20
8796268,Inflado duradero,La cámara con 80 % de butilo conserva la presión de inflado durante más tiempo.,664255bff149716776628b21
8796268,Calidad de rebote,"Excelente rebote, cámara revestida por un 70 % de poliéster y un 30 % de poliamida.",664255bff149716776628b22
8796268,Resistencia,"Muy buena resistencia gracias al revestimiento de poliuretano de 1,6 mm.",664255bff149716776628b23
8736927,Vuelo estable,Pasa de 32 a 24 paneles con costuras invisibles.,664255cbf149716776628b24
8736927,Toque del balón,"El revestimiento exterior de poliuretano de 1,4 mm proporciona más sensaciones.",664255cbf149716776628b25
8736927,Calidad de rebote,El balón cumple con las exigencias internacionales en cuanto al rebote.,664255cbf149716776628b26
8736927,Resistencia,"Costuras de los paneles en el interior, por tanto menos sometidas al desgaste.",664255cbf149716776628b27
8736927,Inflado duradero,Conservación de la presión asegurada gracias a la cámara de butilo.,664255cbf149716776628b28
8572437,Resistencia,"Costuras del balón en el interior, por lo tanto invisibles y más resistentes.",664255d6f149716776628b29
8572437,Precisión,La cámara contraequilibrada garantiza una estabilidad excelente en el suelo.,664255d6f149716776628b2a
8572437,Adherencia,La textura del material (poliuretano) ofrece mayor adherencia.,664255d7f149716776628b2b
8572437,Calidad de rebote,"Rebote controlado, cumple las normas de fútbol sala FIFA Quality Pro.",664255d7f149716776628b2c
8572437,Inflado duradero,Excelente conservación de la presión gracias a la cámara de 80% butilo.,664255d7f149716776628b2d
8572437,Toque del balón,"Revestimiento más resistente (100% de PU de 1,5 mm) y agradable al contacto.",664255d7f149716776628b2e
8870216,Resistencia,Resistente a los roces gracias al recubrimiento 100 % TPU.,6642565df149716776628b2f
8870216,Inflado duradero,Conservación de la presión asegurada gracias a la cámara de butilo.,6642565df149716776628b30
8648080,Toque del balón,Excelente tacto gracias al exterior de poliuretano esponjoso y microfibras.,664256f0f149716776628b31
8648080,Inflado duradero,Prolonga el periodo de inflado gracias a la cámara con 80 % de butilo.,664256f0f149716776628b32
8648080,Calidad de rebote,Cámara revestida de 30 % poliéster y 70 % poliamida para un rebote excelente.,664256f0f149716776628b33
8648080,Resistencia,"Buena resistencia gracias al revestimiento de poliuretano de 1,6 mm.",664256f0f149716776628b34
8648080,Fijación,Excelente agarre gracias al diseño de los canales profundos.,664256f0f149716776628b35
8819853,Resistencia,Cámara laminada combinada con una confección termosellada.,664256fcf149716776628b36
8819853,Inflado duradero,Conservación de la presión asegurada gracias a la cámara laminada.,664256fcf149716776628b37
8819853,Vuelo estable,Balón termosellado con 12 paneles combinados con líneas ranuradas.,664256fcf149716776628b38
8819853,Calidad de rebote,El balón cumple con las exigencias internacionales en cuanto al rebote.,664256fcf149716776628b39
8819853,Toque del balón,Revestimiento exterior de espuma de 5 mm para ofrecer un confort óptimo.,664256fcf149716776628b3a
8678665,Tracción,Tendrás un agarre excelente gracias a su superficie de poliuretano composite.,66425707f149716776628b3b
8678665,Facilidad de aprendizaje,Su doble cordón (Sistema ACL) ofrece un mejor agarre.,66425707f149716776628b3c
8778689,Toque del balón,Excelente agarre en mano por su superficie soft y los paneles que favorecen el agarre.,664257adf149716776628b3d
8778689,Resistencia impacto,Piel sintética y balón cosido a mano para aportar una resistencia perfecta.,664257adf149716776628b3e
8778689,Calidad de rebote,Cámara estudiada específicamente para una redondez óptima.,664257adf149716776628b3f
8587602,Tracción,"2 años de investigación, 8 componentes probados en laboratorio y con expertos.",6642587af149716776628b40
8587602,Resistencia impacto,"Probado en laboratorio, este balón resiste 1500 disparos en una placa de acero.",6642587af149716776628b41
8587602,Sujeción del producto,Varias capas de espuma y piezas de refuerzo protegen una cámara técnica.,6642587af149716776628b42
8587603,Tracción,"2 años de investigación, 8 componentes probados en laboratorio y con expertos.",66425884f149716776628b43
8587603,Resistencia impacto,"Probado en laboratorio, este balón resiste 1500 disparos en una placa de acero.",66425884f149716776628b44
8587603,Sujeción del producto,Varias capas de espuma y piezas de refuerzo protegen una cámara técnica.,66425885f149716776628b45
8587604,Tracción,"2 años de investigación, 8 componentes probados en laboratorio y con expertos.",66425890f149716776628b46
8587604,Resistencia impacto,"Probado en laboratorio, este balón resiste 1500 disparos en una placa de acero.",66425890f149716776628b47
8587604,Sujeción del producto,Varias capas de espuma y piezas de refuerzo protegen una cámara técnica.,66425890f149716776628b48
8875334,Solidez,Fabricado en PVC para una mayor resistencia a lo largo del tiempo.,6642589af149716776628b49
8497545,Fijación,Superficie mullida para un buen agarre del balón.,664258a5f149716776628b4a
8497545,Resistencia,"Balón fabricado íntegramente en PVC, sin ftalatos.",664258a5f149716776628b4b
8668619,Resistencia,Resiste a 2.500 tiros contra un plano inclinado a 50 km/h (probado en laboratorio,6642596ef149716776628b4c
8668619,Inflado duradero,Cámara de látex.,6642596ef149716776628b4d
8766424,Resistencia,Cosido a mano siguiendo las recomendaciones de World Rugby.,664259baf149716776628b4e
8394289,Adherencia,El grip de este balón proporciona un buen agarre durante el juego.,664259d6f149716776628b4f
8394289,Resistencia,"Balón cosido a mano, es más resistente a largo plazo.",664259d6f149716776628b50
8394289,Control de la trayectoria,"Cámara equilibrada, para un juego preciso con el pie.",664259d6f149716776628b51
8394289,Toque del balón,Revestimiento de polialgodón y caucho G-S para un buen toque.,664259d6f149716776628b52
8848971,Tracción,Revestimiento de PU de piel sintética con una textura granulada.,66425a8af149716776628b53
8848971,Vuelo estable,Balón equilibrado que permite un rebote muy bueno y una trayectoria óptima,66425a8af149716776628b54
8848971,Ease of inflation,Una cámara de aire de látex 0 wing para un inflado duradero,66425a8af149716776628b55
8790045,Resistencia,"Ha obtenido un índice de 2,27 tras una prueba de protocolo. Costuras interiores.",66425a94f149716776628b56
8790045,Ligereza,Balón un 30 % más ligero que un balón tradicional de la misma talla.,66425a94f149716776628b57
8790045,Inflado duradero,18 % de pérdida de presión en 14 días.,66425a94f149716776628b58
8790045,Calidad de rebote,El balón cumple con las exigencias internacionales en cuanto al rebote.,66425a94f149716776628b59
8798676,Tracción,Los cordones en relieve añaden puntos de agarre a los dedos.,66425c67f149716776628b5a
8798676,Confort,La gruesa capa de espuma confiere flexibilidad al balón.,66425c67f149716776628b5b
8798676,Precisión,Su buen agarre permite realizar lanzamientos más precisos.,66425c67f149716776628b5c
8669631,Tracción,El revestimiento de material sintético texturizado integra dos capas de espuma.,66425ccff149716776628b5d
8669631,Resistencia,Costuras no aparentes para evitar los daños por contacto.,66425ccff149716776628b5e
8669631,Calidad de rebote,Cámara de caucho recubierta de un tejido de poliéster.,66425ccff149716776628b5f
8669631,Air retention,Material de envoltura alrededor de la cámara para garantizar un inflado uniforme y resistente.,66425ccff149716776628b60
8669632,Tracción,El revestimiento de material sintético texturizado integra dos capas de espuma.,66425cdaf149716776628b61
8669632,Resistencia,Costuras no aparentes para evitar los daños por contacto.,66425cdaf149716776628b62
8669632,Calidad de rebote,Cámara de caucho recubierta de un tejido de poliéster.,66425cdaf149716776628b63
8669632,Air retention,Material de envoltura alrededor de la cámara para garantizar un inflado uniforme y resistente.,66425cdaf149716776628b64
8873232,Ligereza,PU con superficie de espuma air-touch.,66425ce5f149716776628b65
8550605,Adherencia,Superficie con picos para un mejor agarre del balón.,66425cf0f149716776628b66
8550605,Toque del balón,Balón suave y ligero para ofrecer comodidad y seguridad a los más pequeños,66425cf0f149716776628b67
8550605,Resistencia,"Material de PVC resistente al agua y a cualquier superficie (arena, asfalto).",66425cf0f149716776628b68
8577298,Resistencia,Excelente resistencia gracias a la envoltura de caucho.,66425dc7f149716776628b69
8577298,Inflado duradero,3 veces menos pérdida de presión que un balón clásico gracias a su cámara única.,66425dc7f149716776628b6a
8577298,Fijación,Excelente agarre gracias a la envoltura de caucho y el taqueado único.,66425dc7f149716776628b6b
8577298,Toque del balón,Buen tacto de balón gracias al revestimiento de caucho esponjoso.,66425dc7f149716776628b6c
8604443,Resistencia,Prueba realizada en laboratorio de 5.000 disparos a 50 km/h.,66425e39f149716776628b6d
8604443,Toque del balón,"Para un agarre agradable, el balón se ha concebido con material sintético.",66425e39f149716776628b6e
8604443,Peso,"Este balón cumple con los estándares oficiales, a saber 260/280 g.",66425e39f149716776628b6f
8804083,Tracción,La superficie tiene un relieve pronunciado para un excelente agarre del balón.,66425e4bf149716776628b70
8790037,Resistencia,"Ha obtenido un índice de 2,27 tras una prueba de protocolo. Costuras interiores.",66425e6ff149716776628b71
8790037,Ligereza,Balón un 15 % más ligero que un balón tradicional de la misma talla.,66425e6ff149716776628b72
8790037,Inflado duradero,13 % de pérdida de presión en 14 días.,66425e70f149716776628b73
8790037,Calidad de rebote,El balón cumple con las exigencias internacionales en cuanto al rebote.,66425e70f149716776628b74
8668648,Resistencia,Resiste 2.500 tiros contra un plano inclinado a 50 km/h (probado en laboratorio,66425ec7f149716776628b75
8668648,Calidad de rebote,32 paneles con 2 capas de laminado junto a una cámara de butilo y látex.,66425ec7f149716776628b76
8668648,Inflado duradero,Cámara de látex.,66425ec7f149716776628b77
8668643,Resistencia,Resiste 2.500 tiros contra un plano inclinado a 50 km/h (probado en laboratorio,66425ed2f149716776628b78
8668643,Calidad de rebote,32 paneles con 2 capas de laminado junto a una cámara de butilo y látex.,66425ed2f149716776628b79
8668643,Inflado duradero,Cámara de látex.,66425ed2f149716776628b7a
8668622,Resistencia,Resiste 2.500 tiros contra un plano inclinado a 50 km/h (probado en laboratorio,66425edcf149716776628b7b
8668622,Calidad de rebote,32 paneles con 2 capas de laminado junto a una cámara de butilo y látex.,66425edcf149716776628b7c
8668622,Inflado duradero,Cámara de látex.,66425eddf149716776628b7d
8668516,Resistencia,Resiste 2.500 tiros contra un plano inclinado a 50 km/h (probado en laboratorio,66425ee7f149716776628b7e
8668516,Calidad de rebote,32 paneles con 2 capas de laminado junto a una cámara de butilo y látex.,66425ee7f149716776628b7f
8668516,Inflado duradero,Cámara de látex.,66425ee7f149716776628b80
8853729,Suavidad,El componente acolchado garantiza una comodidad excelente en la mano.,66425ef2f149716776628b81
8853729,Tracción,Formas y relieves realizados por gofrado para asegurar un grip flexible.,66425ef2f149716776628b82
8669266,Resistencia,Resiste 2.500 tiros contra un plano inclinado a 50 km/h (probado en laboratorio,66425efcf149716776628b83
8669266,Calidad de rebote,32 paneles con 2 capas de laminado junto a una cámara de butilo y látex.,66425efcf149716776628b84
8666537,Resistencia,Resiste 2.500 tiros contra un plano inclinado a 50 km/h (probado en laboratorio,66425f07f149716776628b85
8666537,Calidad de rebote,32 paneles con 2 capas de laminado junto a una cámara de butilo y látex.,66425f07f149716776628b86
8666537,Inflado duradero,Cámara de látex.,66425f07f149716776628b87
8666537,Resistencia,Resiste 2.500 tiros contra un plano inclinado a 50 km/h (probado en laboratorio,66425f07f149716776628b88
8666537,Calidad de rebote,32 paneles con 2 capas de laminado junto a una cámara de butilo y látex.,66425f07f149716776628b89
8666537,Inflado duradero,Cámara de látex.,66425f07f149716776628b8a
8666487,Resistencia,Resiste 2.500 tiros contra un plano inclinado a 50 km/h (probado en laboratorio,66425f13f149716776628b8b
8666487,Calidad de rebote,32 paneles con 2 capas de laminado junto a una cámara de butilo y látex.,66425f13f149716776628b8c
8666487,Inflado duradero,Cámara de látex.,66425f13f149716776628b8d
8666487,Resistencia,Resiste 2.500 tiros contra un plano inclinado a 50 km/h (probado en laboratorio,66425f13f149716776628b8e
8666487,Calidad de rebote,32 paneles con 2 capas de laminado junto a una cámara de butilo y látex.,66425f13f149716776628b8f
8666487,Inflado duradero,Cámara de látex.,66425f13f149716776628b90
8771766,Resistencia,Resiste 2.500 tiros contra un plano inclinado a 50 km/h (probado en laboratorio,66425f27f149716776628b91
8668644,Resistencia,Resiste a 2.500 tiros contra un plano inclinado a 50 km/h (probado en laboratorio,66425f32f149716776628b92
8668644,Inflado duradero,Cámara de látex.,66425f32f149716776628b93
8801128,Tracción,Formas y relieves realizados por gofrado para asegurar un grip flexible.,66425f45f149716776628b94
8801128,Suavidad,El componente «acolchado» garantiza una comodidad excelente en la mano.,66425f45f149716776628b95
8579039,Resistencia,"Costuras cosidas a mano y triple laminado, para proporcionar durabilidad.",66425f50f149716776628b96
8579039,Adherencia,La superficie tiene un relieve pronunciado para un excelente agarre del balón.,66425f50f149716776628b97
8579039,Toque del balón,Capa de neopreno para aportar mejores sensaciones con el balón en la mano.,66425f50f149716776628b98
8767480,Adherencia,Un revestimiento exterior que ofrece un grip óptimo para cualquier tiempo,66425f5bf149716776628b99
8767480,Control de la trayectoria,Una forma de torpedo aerodinámico para pases más largos y precisos.,66425f5bf149716776628b9a
8767480,Resistencia,Construcción en tres laminados y paneles cosidos a mano.,66425f5bf149716776628b9b
8917280,Resistencia,Balón de entrenamiento polivalente fabricado con piel sintética resistente.,66425f65f149716776628b9c
8917280,Calidad de rebote,Cámara Zero-Wing en el interior para una redondez óptima.,66425f65f149716776628b9d
8917280,Toque de balón,"Espuma mejorada en el interior, de tacto suave y agradable de coger.",66425f65f149716776628b9e
8873960,Calidad de rebote,Cámara de látex con válvula de purga de aire,66425f70f149716776628b9f
8873960,Inflado duradero,Microfibra PU con espuma resistente al aire y válvula de purga de aire.,66425f70f149716776628ba0
8929618,Tracción,"Muy buen agarre, ranuras anchas para facilitar los lanzamientos.",66425f7af149716776628ba1
8929618,Resistencia a la abrasión,Revestimiento de caucho muy resistente.,66425f7af149716776628ba2
8569814,Toque del balón,Nuevo armazón y menos grafismo para mejorar el agarre.,66425f85f149716776628ba3
8569814,Resistencia,Hasta 1500 disparos sobre una placa de acero.,66425f85f149716776628ba4
8569814,Inflado duradero,Nueva cámara para mejorar el rebote.,66425f85f149716776628ba5
8569813,Toque del balón,Nuevo armazón y menos grafismo para mejorar el agarre.,66425f90f149716776628ba6
8569813,Resistencia,Hasta 1500 disparos sobre una placa de acero.,66425f90f149716776628ba7
8569813,Inflado duradero,Nueva cámara para mejorar el rebote.,66425f90f149716776628ba8
8814094,Inflado duradero,Vejiga de alta retención de aire (HAR) con excelente retención de aire.,66425f9bf149716776628ba9
8814094,Resistencia,Construcción con 24 paneles. Características de juego optimizadas y durabilidad.,66425f9bf149716776628baa
8814094,Toque de balón,Material superior estructurado con una capa adicional de espuma.,66425f9bf149716776628bab
8668610,Resistencia,Resiste 2.500 tiros contra un plano inclinado a 50 km/h (probado en laboratorio).,66425fa5f149716776628bac
8668610,Calidad de rebote,32 paneles con 2 capas de laminado junto a una cámara de butilo y látex.,66425fa5f149716776628bad
8668610,Inflado duradero,Cámara de látex.,66425fa5f149716776628bae
8668649,Resistencia,Resiste a 2.500 tiros contra un plano inclinado a 50 km/h (probado en laboratorio,66425fb0f149716776628baf
8668649,Inflado duradero,Cámara de látex.,66425fb0f149716776628bb0
8555663,Inflado duradero,Cámara de caucho.,66425fbbf149716776628bb1
8555663,Calidad de rebote,32 paneles con 2 capas de laminación combinadas con una cámara de caucho.,66425fbbf149716776628bb2
8816213,Resistencia impacto,Piel sintética y balón cosido a mano para aportar mayor resistencia.,66425fc6f149716776628bb3
8816213,Calidad de rebote,"Su cámara ""cero pliegues"", compuesta de 32 panales, ofrece una redondez óptima.",66425fc6f149716776628bb4
8668624,Resistencia,Resiste a 2.500 tiros contra un plano inclinado a 50 km/h (probado en laboratorio,66425fd1f149716776628bb5
8668624,Inflado duradero,Cámara de látex.,66425fd1f149716776628bb6
8150442,Resistencia,32 paneles cosidos a mano. Componente exterior de fieltro.,66425fdcf149716776628bb7
8150442,Inflado duradero,Cámara de látex.,66425fdcf149716776628bb8
8150442,Precisión,Confección con 32 paneles cosidos a mano para ofrecer una buena esfericidad.,66425fdcf149716776628bb9
8496751,Fijación,Revestimiento de poliuretano y granos sobreimpresos para un buen agarre.,66425fe6f149716776628bba
8496751,Agarre ergonómico,Da un efecto rotativo a tus lanzamientos gracias al doble cordón de poliuretano.,66425fe6f149716776628bbb
8496751,Resistencia,"Cubierto por 4 paneles de poliuretano cosidos, tu balón es más resistente.",66425fe6f149716776628bbc
8496751,Inflado duradero,Conservación de la presión asegurada gracias a la cámara de butilo y látex.,66425fe6f149716776628bbd
8870217,Resistencia,Resistente a los roces gracias al recubrimiento 100 % TPU.,66426712f149716776628bbe
8870217,Inflado duradero,Conservación de la presión asegurada gracias a la cámara de butilo.,66426712f149716776628bbf
8870215,Resistencia,Resistente a los roces gracias al recubrimiento 100 % TPU.,6642671ef149716776628bc0
8870215,Inflado duradero,Conservación de la presión asegurada gracias a la cámara de butilo.,6642671ff149716776628bc1
8870214,Resistencia,Resistente a los roces gracias al recubrimiento 100 % TPU.,66426729f149716776628bc2
8870214,Inflado duradero,Conservación de la presión asegurada gracias a la cámara de butilo.,66426729f149716776628bc3
8848972,Fijación,Revestimiento de PU de piel sintética con una textura granulada.,66426745f149716776628bc4
8848972,Vuelo estable,Balón equilibrado que permite un rebote muy bueno y una trayectoria óptima,66426745f149716776628bc5
8848972,Ease of inflation,Una cámara de aire de látex 0 wing para un inflado duradero,66426745f149716776628bc6
8836317,Calidad de rebote,Su estructura asegura un rebote regular y un equilibrio óptimo,6642674ff149716776628bc7
8836317,Resistencia,Fabricado con piel sintética ultrarresistente.,6642674ff149716776628bc8
8836317,Ligereza,Su construcción lo hace más ligero y así mejorar la experiencia de juego,6642674ff149716776628bc9
8790051,Resistencia,"Ha obtenido un índice de 4,23 tras una prueba de protocolo. Sin costuras.",664267c0f149716776628bca
8790051,Inflado duradero,23 % de pérdida de presión en 14 días.,664267c0f149716776628bcb
8790051,Vuelo estable,"Ha obtenido una nota de 7,78 tras una prueba de protocolo. 12 paneles ranurados.",664267c0f149716776628bcc
8790051,Calidad de rebote,Balón que responde a las exigencias de la FIFA en materia de rebote.,664267c0f149716776628bcd
8666538,Resistencia,Resiste 2.500 tiros contra un plano inclinado a 50 km/h (probado en laboratorio,664267d3f149716776628bce
8666538,Calidad de rebote,32 paneles con 2 capas de laminado junto a una cámara de butilo y látex.,664267d3f149716776628bcf
8666538,Inflado duradero,Cámara de látex.,664267d3f149716776628bd0
8616153,Toque del balón,Buen tacto de balón gracias al revestimiento de caucho esponjoso.,66426a14f149716776628bd1
8616153,Resistencia,"Buena resistencia gracias al revestimiento de caucho esponjoso de 1,2 mm.",66426a14f149716776628bd2
8616153,Fijación,Buen agarre gracias al grano grueso del revestimiento.,66426a14f149716776628bd3
8616153,Calidad de rebote,Buena calidad de rebote gracias a la cámara con bobinado 100% de poliéster,66426a14f149716776628bd4
8616153,Toque del balón,Buen tacto de balón gracias al revestimiento de caucho esponjoso.,66426a14f149716776628bd5
8616153,Resistencia,"Buena resistencia gracias al revestimiento de caucho esponjoso de 1,2 mm.",66426a14f149716776628bd6
8616153,Fijación,Buen agarre gracias al grano grueso del revestimiento.,66426a14f149716776628bd7
8616153,Calidad de rebote,Buena calidad de rebote gracias a la cámara con bobinado 100% de poliéster,66426a14f149716776628bd8
8734212,Toque del balón,La espuma facilita a los niños un contacto suave con el balón.,66426bfef149716776628bd9
8771088,Ligereza,Balón un 18 % más ligero que un balón del mismo tamaño para facilitar los movimientos.,66426c09f149716776628bda
8771088,Toque del balón,"Exterior de espuma de poliuretano, lo que significa que causa menos traumatismos y es más manejable.",66426c09f149716776628bdb
